Date_reported,New_cases,Country
2022-09-26,0,Bhutan
2022-09-27,34,Bhutan
2022-09-28,26,Bhutan
2022-09-29,20,Bhutan
2022-09-30,26,Bhutan
2022-10-01,11,Bhutan
2022-10-02,9,Bhutan
2022-10-03,4,Bhutan
2022-10-04,34,Bhutan
2022-10-05,7,Bhutan
2022-10-06,1,Bhutan
2022-10-07,21,Bhutan
2022-10-08,31,Bhutan
2022-10-09,7,Bhutan
2022-10-10,2,Bhutan
2022-10-11,17,Bhutan
2022-10-12,29,Bhutan
2022-10-13,0,Bhutan
2022-10-14,0,Bhutan
2022-10-15,0,Bhutan
2022-10-16,0,Bhutan
2022-10-17,0,Bhutan
2022-10-18,0,Bhutan
2022-10-19,0,Bhutan
2022-10-20,0,Bhutan
2020-03-02,0,Brunei Darussalam
2020-03-03,0,Brunei Darussalam
2020-03-04,0,Brunei Darussalam
2020-03-05,0,Brunei Darussalam
2020-03-06,0,Brunei Darussalam
2020-03-07,0,Brunei Darussalam
2020-03-08,0,Brunei Darussalam
2020-03-09,0,Brunei Darussalam
2020-03-10,1,Brunei Darussalam
2020-03-11,5,Brunei Darussalam
2020-03-12,5,Brunei Darussalam
2020-03-13,14,Brunei Darussalam
2020-03-14,12,Brunei Darussalam
2020-03-15,3,Brunei Darussalam
2020-03-16,10,Brunei Darussalam
2020-03-17,4,Brunei Darussalam
2020-03-18,2,Brunei Darussalam
2020-03-19,12,Brunei Darussalam
2020-03-20,5,Brunei Darussalam
2020-03-21,5,Brunei Darussalam
2020-03-22,5,Brunei Darussalam
2020-03-23,5,Brunei Darussalam
2020-03-24,3,Brunei Darussalam
2020-03-25,13,Brunei Darussalam
2020-03-26,5,Brunei Darussalam
2020-03-27,5,Brunei Darussalam
2020-03-28,1,Brunei Darussalam
2020-03-29,5,Brunei Darussalam
2020-03-30,6,Brunei Darussalam
2020-03-31,1,Brunei Darussalam
2020-04-01,2,Brunei Darussalam
2020-04-02,2,Brunei Darussalam
2020-04-03,2,Brunei Darussalam
2020-04-04,1,Brunei Darussalam
2020-04-05,1,Brunei Darussalam
2020-04-06,0,Brunei Darussalam
2020-04-07,0,Brunei Darussalam
2020-04-08,0,Brunei Darussalam
2020-04-09,0,Brunei Darussalam
2020-04-10,0,Brunei Darussalam
2020-04-11,1,Brunei Darussalam
2020-04-12,0,Brunei Darussalam
2020-04-13,0,Brunei Darussalam
2020-04-14,0,Brunei Darussalam
2020-04-15,0,Brunei Darussalam
2020-04-16,0,Brunei Darussalam
2020-04-17,0,Brunei Darussalam
2020-04-18,0,Brunei Darussalam
2020-04-19,1,Brunei Darussalam
2020-04-20,1,Brunei Darussalam
2020-04-21,0,Brunei Darussalam
2020-04-22,0,Brunei Darussalam
2020-04-23,0,Brunei Darussalam
2020-04-24,0,Brunei Darussalam
2020-04-25,0,Brunei Darussalam
2020-04-26,0,Brunei Darussalam
2020-04-27,0,Brunei Darussalam
2020-04-28,0,Brunei Darussalam
2020-04-29,0,Brunei Darussalam
2020-04-30,0,Brunei Darussalam
2020-05-01,0,Brunei Darussalam
2020-05-02,0,Brunei Darussalam
2020-05-03,0,Brunei Darussalam
2020-05-04,0,Brunei Darussalam
2020-05-05,0,Brunei Darussalam
2020-05-06,0,Brunei Darussalam
2020-05-07,1,Brunei Darussalam
2020-05-08,2,Brunei Darussalam
2020-05-09,0,Brunei Darussalam
2020-05-10,0,Brunei Darussalam
2020-05-11,0,Brunei Darussalam
2020-05-12,0,Brunei Darussalam
2020-05-13,0,Brunei Darussalam
2020-05-14,0,Brunei Darussalam
2020-05-15,0,Brunei Darussalam
2020-05-16,0,Brunei Darussalam
2020-05-17,0,Brunei Darussalam
2020-05-18,0,Brunei Darussalam
2020-05-19,0,Brunei Darussalam
2020-05-20,0,Brunei Darussalam
2020-05-21,0,Brunei Darussalam
2020-05-22,0,Brunei Darussalam
2020-05-23,0,Brunei Darussalam
2020-05-24,0,Brunei Darussalam
2020-05-25,0,Brunei Darussalam
2020-05-26,0,Brunei Darussalam
2020-05-27,0,Brunei Darussalam
2020-05-28,0,Brunei Darussalam
2020-05-29,0,Brunei Darussalam
2020-05-30,0,Brunei Darussalam
2020-05-31,0,Brunei Darussalam
2020-06-01,0,Brunei Darussalam
2020-06-02,0,Brunei Darussalam
2020-06-03,0,Brunei Darussalam
2020-06-04,0,Brunei Darussalam
2020-06-05,0,Brunei Darussalam
2020-06-06,0,Brunei Darussalam
2020-06-07,0,Brunei Darussalam
2020-06-08,0,Brunei Darussalam
2020-06-09,0,Brunei Darussalam
2020-06-10,0,Brunei Darussalam
2020-06-11,0,Brunei Darussalam
2020-06-12,0,Brunei Darussalam
2020-06-13,0,Brunei Darussalam
2020-06-14,0,Brunei Darussalam
2020-06-15,0,Brunei Darussalam
2020-06-16,0,Brunei Darussalam
2020-06-17,0,Brunei Darussalam
2020-06-18,0,Brunei Darussalam
2020-06-19,0,Brunei Darussalam
2020-06-20,0,Brunei Darussalam
2020-06-21,0,Brunei Darussalam
2020-06-22,0,Brunei Darussalam
2020-06-23,0,Brunei Darussalam
2020-06-24,0,Brunei Darussalam
2020-06-25,0,Brunei Darussalam
2020-06-26,0,Brunei Darussalam
2020-06-27,0,Brunei Darussalam
2020-06-28,0,Brunei Darussalam
2020-06-29,0,Brunei Darussalam
2020-06-30,0,Brunei Darussalam
2020-07-01,0,Brunei Darussalam
2020-07-02,0,Brunei Darussalam
2020-07-03,0,Brunei Darussalam
2020-07-04,0,Brunei Darussalam
2020-07-05,0,Brunei Darussalam
2020-07-06,0,Brunei Darussalam
2020-07-07,0,Brunei Darussalam
2020-07-08,0,Brunei Darussalam
2020-07-09,0,Brunei Darussalam
2020-07-10,0,Brunei Darussalam
2020-07-11,0,Brunei Darussalam
2020-07-12,0,Brunei Darussalam
2020-07-13,0,Brunei Darussalam
2020-07-14,0,Brunei Darussalam
2020-07-15,0,Brunei Darussalam
2020-07-16,0,Brunei Darussalam
2020-07-17,0,Brunei Darussalam
2020-07-18,0,Brunei Darussalam
2020-07-19,0,Brunei Darussalam
2020-07-20,0,Brunei Darussalam
2020-07-21,0,Brunei Darussalam
2020-07-22,0,Brunei Darussalam
2020-07-23,0,Brunei Darussalam
2020-07-24,0,Brunei Darussalam
2020-07-25,0,Brunei Darussalam
2020-07-26,0,Brunei Darussalam
2020-07-27,0,Brunei Darussalam
2020-07-28,0,Brunei Darussalam
2020-07-29,0,Brunei Darussalam
2020-07-30,0,Brunei Darussalam
2020-07-31,0,Brunei Darussalam
2020-08-01,0,Brunei Darussalam
2020-08-02,0,Brunei Darussalam
2020-08-03,0,Brunei Darussalam
2020-08-04,0,Brunei Darussalam
2020-08-05,0,Brunei Darussalam
2020-08-06,0,Brunei Darussalam
2020-08-07,0,Brunei Darussalam
2020-08-08,1,Brunei Darussalam
2020-08-09,0,Brunei Darussalam
2020-08-10,0,Brunei Darussalam
2020-08-11,0,Brunei Darussalam
2020-08-12,0,Brunei Darussalam
2020-08-13,0,Brunei Darussalam
2020-08-14,0,Brunei Darussalam
2020-08-15,0,Brunei Darussalam
2020-08-16,0,Brunei Darussalam
2020-08-17,0,Brunei Darussalam
2020-08-18,0,Brunei Darussalam
2020-08-19,0,Brunei Darussalam
2020-08-20,1,Brunei Darussalam
2020-08-21,0,Brunei Darussalam
2020-08-22,0,Brunei Darussalam
2020-08-23,0,Brunei Darussalam
2020-08-24,0,Brunei Darussalam
2020-08-25,0,Brunei Darussalam
2020-08-26,1,Brunei Darussalam
2020-08-27,0,Brunei Darussalam
2020-08-28,0,Brunei Darussalam
2020-08-29,0,Brunei Darussalam
2020-08-30,0,Brunei Darussalam
2020-08-31,0,Brunei Darussalam
2020-09-01,0,Brunei Darussalam
2020-09-02,0,Brunei Darussalam
2020-09-03,0,Brunei Darussalam
2020-09-04,1,Brunei Darussalam
2020-09-05,0,Brunei Darussalam
2020-09-06,0,Brunei Darussalam
2020-09-07,0,Brunei Darussalam
2020-09-08,0,Brunei Darussalam
2020-09-09,0,Brunei Darussalam
2020-09-10,0,Brunei Darussalam
2020-09-11,0,Brunei Darussalam
2020-09-12,0,Brunei Darussalam
2020-09-13,0,Brunei Darussalam
2020-09-14,0,Brunei Darussalam
2020-09-15,0,Brunei Darussalam
2020-09-16,0,Brunei Darussalam
2020-09-17,0,Brunei Darussalam
2020-09-18,0,Brunei Darussalam
2020-09-19,0,Brunei Darussalam
2020-09-20,0,Brunei Darussalam
2020-09-21,0,Brunei Darussalam
2020-09-22,0,Brunei Darussalam
2020-09-23,0,Brunei Darussalam
2020-09-24,0,Brunei Darussalam
2020-09-25,1,Brunei Darussalam
2020-09-26,0,Brunei Darussalam
2020-09-27,0,Brunei Darussalam
2020-09-28,0,Brunei Darussalam
2020-09-29,0,Brunei Darussalam
2020-09-30,0,Brunei Darussalam
2020-10-01,0,Brunei Darussalam
2020-10-02,0,Brunei Darussalam
2020-10-03,0,Brunei Darussalam
2020-10-04,0,Brunei Darussalam
2020-10-05,0,Brunei Darussalam
2020-10-06,0,Brunei Darussalam
2020-10-07,0,Brunei Darussalam
2020-10-08,0,Brunei Darussalam
2020-10-09,0,Brunei Darussalam
2020-10-10,0,Brunei Darussalam
2020-10-11,0,Brunei Darussalam
2020-10-12,0,Brunei Darussalam
2020-10-13,0,Brunei Darussalam
2020-10-14,0,Brunei Darussalam
2020-10-15,1,Brunei Darussalam
2020-10-16,0,Brunei Darussalam
2020-10-17,0,Brunei Darussalam
2020-10-18,0,Brunei Darussalam
2020-10-19,0,Brunei Darussalam
2020-10-20,0,Brunei Darussalam
2020-10-21,0,Brunei Darussalam
2020-10-22,0,Brunei Darussalam
2020-10-23,1,Brunei Darussalam
2020-10-24,0,Brunei Darussalam
2020-10-25,0,Brunei Darussalam
2020-10-26,0,Brunei Darussalam
2020-10-27,0,Brunei Darussalam
2020-10-28,0,Brunei Darussalam
2020-10-29,0,Brunei Darussalam
2020-10-30,0,Brunei Darussalam
2020-10-31,0,Brunei Darussalam
2020-11-01,0,Brunei Darussalam
2020-11-02,0,Brunei Darussalam
2020-11-03,0,Brunei Darussalam
2020-11-04,0,Brunei Darussalam
2020-11-05,0,Brunei Darussalam
2020-11-06,0,Brunei Darussalam
2020-11-07,0,Brunei Darussalam
2020-11-08,0,Brunei Darussalam
2020-11-09,0,Brunei Darussalam
2020-11-10,0,Brunei Darussalam
2020-11-11,0,Brunei Darussalam
2020-11-12,0,Brunei Darussalam
2020-11-13,0,Brunei Darussalam
2020-11-14,0,Brunei Darussalam
2020-11-15,0,Brunei Darussalam
2020-11-16,0,Brunei Darussalam
2020-11-17,0,Brunei Darussalam
2020-11-18,0,Brunei Darussalam
2020-11-19,0,Brunei Darussalam
2020-11-20,0,Brunei Darussalam
2020-11-21,0,Brunei Darussalam
2020-11-22,0,Brunei Darussalam
2020-11-23,0,Brunei Darussalam
2020-11-24,1,Brunei Darussalam
2020-11-25,1,Brunei Darussalam
2020-11-26,0,Brunei Darussalam
2020-11-27,0,Brunei Darussalam
2020-11-28,0,Brunei Darussalam
2020-11-29,0,Brunei Darussalam
2020-11-30,0,Brunei Darussalam
2020-12-01,0,Brunei Darussalam
2020-12-02,1,Brunei Darussalam
2020-12-03,0,Brunei Darussalam
2020-12-04,0,Brunei Darussalam
2020-12-05,0,Brunei Darussalam
2020-12-06,0,Brunei Darussalam
2020-12-07,0,Brunei Darussalam
2020-12-08,0,Brunei Darussalam
2020-12-09,1,Brunei Darussalam
2020-12-10,0,Brunei Darussalam
2020-12-11,0,Brunei Darussalam
2020-12-12,0,Brunei Darussalam
2020-12-13,0,Brunei Darussalam
2020-12-14,0,Brunei Darussalam
2020-12-15,0,Brunei Darussalam
2020-12-16,0,Brunei Darussalam
2020-12-17,0,Brunei Darussalam
2020-12-18,0,Brunei Darussalam
2020-12-19,0,Brunei Darussalam
2020-12-20,0,Brunei Darussalam
2020-12-21,0,Brunei Darussalam
2020-12-22,0,Brunei Darussalam
2020-12-23,0,Brunei Darussalam
2020-12-24,0,Brunei Darussalam
2020-12-25,0,Brunei Darussalam
2020-12-26,0,Brunei Darussalam
2020-12-27,0,Brunei Darussalam
2020-12-28,0,Brunei Darussalam
2020-12-29,0,Brunei Darussalam
2020-12-30,0,Brunei Darussalam
2020-12-31,5,Brunei Darussalam
2021-01-01,0,Brunei Darussalam
2021-01-02,0,Brunei Darussalam
2021-01-03,15,Brunei Darussalam
2021-01-04,0,Brunei Darussalam
2021-01-05,0,Brunei Darussalam
2021-01-06,0,Brunei Darussalam
2021-01-07,1,Brunei Darussalam
2021-01-08,0,Brunei Darussalam
2021-01-09,0,Brunei Darussalam
2021-01-10,0,Brunei Darussalam
2021-01-11,0,Brunei Darussalam
2021-01-12,1,Brunei Darussalam
2021-01-13,0,Brunei Darussalam
2021-01-14,0,Brunei Darussalam
2021-01-15,0,Brunei Darussalam
2021-01-16,0,Brunei Darussalam
2021-01-17,0,Brunei Darussalam
2021-01-18,0,Brunei Darussalam
2021-01-19,0,Brunei Darussalam
2021-01-20,0,Brunei Darussalam
2021-01-21,0,Brunei Darussalam
2021-01-22,1,Brunei Darussalam
2021-01-23,0,Brunei Darussalam
2021-01-24,0,Brunei Darussalam
2021-01-25,0,Brunei Darussalam
2021-01-26,1,Brunei Darussalam
2021-01-27,0,Brunei Darussalam
2021-01-28,4,Brunei Darussalam
2021-01-29,0,Brunei Darussalam
2021-01-30,0,Brunei Darussalam
2021-01-31,0,Brunei Darussalam
2021-02-01,0,Brunei Darussalam
2021-02-02,0,Brunei Darussalam
2021-02-03,0,Brunei Darussalam
2021-02-04,0,Brunei Darussalam
2021-02-05,1,Brunei Darussalam
2021-02-06,0,Brunei Darussalam
2021-02-07,0,Brunei Darussalam
2021-02-08,1,Brunei Darussalam
2021-02-09,0,Brunei Darussalam
2021-02-10,1,Brunei Darussalam
2021-02-11,1,Brunei Darussalam
2021-02-12,0,Brunei Darussalam
2021-02-13,0,Brunei Darussalam
2021-02-14,0,Brunei Darussalam
2021-02-15,0,Brunei Darussalam
2021-02-16,0,Brunei Darussalam
2021-02-17,1,Brunei Darussalam
2021-02-18,0,Brunei Darussalam
2021-02-19,0,Brunei Darussalam
2021-02-20,0,Brunei Darussalam
2021-02-21,0,Brunei Darussalam
2021-02-22,0,Brunei Darussalam
2021-02-23,0,Brunei Darussalam
2021-02-24,0,Brunei Darussalam
2021-02-25,0,Brunei Darussalam
2021-02-26,1,Brunei Darussalam
2021-02-27,0,Brunei Darussalam
2021-02-28,0,Brunei Darussalam
2021-03-01,1,Brunei Darussalam
2021-03-02,0,Brunei Darussalam
2021-03-03,0,Brunei Darussalam
2021-03-04,1,Brunei Darussalam
2021-03-05,0,Brunei Darussalam
2021-03-06,1,Brunei Darussalam
2021-03-07,1,Brunei Darussalam
2021-03-08,0,Brunei Darussalam
2021-03-09,1,Brunei Darussalam
2021-03-10,1,Brunei Darussalam
2021-03-11,0,Brunei Darussalam
2021-03-12,0,Brunei Darussalam
2021-03-13,0,Brunei Darussalam
2021-03-14,7,Brunei Darussalam
2021-03-15,0,Brunei Darussalam
2021-03-16,3,Brunei Darussalam
2021-03-17,1,Brunei Darussalam
2021-03-18,0,Brunei Darussalam
2021-03-19,0,Brunei Darussalam
2021-03-20,2,Brunei Darussalam
2021-03-21,1,Brunei Darussalam
2021-03-22,0,Brunei Darussalam
2021-03-23,0,Brunei Darussalam
2021-03-24,0,Brunei Darussalam
2021-03-25,0,Brunei Darussalam
2021-03-26,0,Brunei Darussalam
2021-03-27,0,Brunei Darussalam
2021-03-28,1,Brunei Darussalam
2021-03-29,0,Brunei Darussalam
2021-03-30,3,Brunei Darussalam
2021-03-31,2,Brunei Darussalam
2021-04-01,1,Brunei Darussalam
2021-04-02,0,Brunei Darussalam
2021-04-03,1,Brunei Darussalam
2021-04-04,0,Brunei Darussalam
2021-04-05,0,Brunei Darussalam
2021-04-06,0,Brunei Darussalam
2021-04-07,1,Brunei Darussalam
2021-04-08,1,Brunei Darussalam
2021-04-09,3,Brunei Darussalam
2021-04-10,0,Brunei Darussalam
2021-04-11,0,Brunei Darussalam
2021-04-12,0,Brunei Darussalam
2021-04-13,0,Brunei Darussalam
2021-04-14,2,Brunei Darussalam
2021-04-15,0,Brunei Darussalam
2021-04-16,0,Brunei Darussalam
2021-04-17,0,Brunei Darussalam
2021-04-18,0,Brunei Darussalam
2021-04-19,0,Brunei Darussalam
2021-04-20,2,Brunei Darussalam
2021-04-21,0,Brunei Darussalam
2021-04-22,0,Brunei Darussalam
2021-04-23,0,Brunei Darussalam
2021-04-24,0,Brunei Darussalam
2021-04-25,0,Brunei Darussalam
2021-04-26,0,Brunei Darussalam
2021-04-27,0,Brunei Darussalam
2021-04-28,1,Brunei Darussalam
2021-04-29,0,Brunei Darussalam
2021-04-30,1,Brunei Darussalam
2021-05-01,2,Brunei Darussalam
2021-05-02,0,Brunei Darussalam
2021-05-03,0,Brunei Darussalam
2021-05-04,1,Brunei Darussalam
2021-05-05,0,Brunei Darussalam
2021-05-06,1,Brunei Darussalam
2021-05-07,1,Brunei Darussalam
2021-05-08,0,Brunei Darussalam
2021-05-09,0,Brunei Darussalam
2021-05-10,0,Brunei Darussalam
2021-05-11,0,Brunei Darussalam
2021-05-12,1,Brunei Darussalam
2021-05-13,1,Brunei Darussalam
2021-05-14,0,Brunei Darussalam
2021-05-15,0,Brunei Darussalam
2021-05-16,0,Brunei Darussalam
2021-05-17,0,Brunei Darussalam
2021-05-18,3,Brunei Darussalam
2021-05-19,0,Brunei Darussalam
2021-05-20,0,Brunei Darussalam
2021-05-21,1,Brunei Darussalam
2021-05-22,0,Brunei Darussalam
2021-05-23,0,Brunei Darussalam
2021-05-24,0,Brunei Darussalam
2021-05-25,0,Brunei Darussalam
2021-05-26,4,Brunei Darussalam
2021-05-27,1,Brunei Darussalam
2021-05-28,0,Brunei Darussalam
2021-05-29,0,Brunei Darussalam
2021-05-30,1,Brunei Darussalam
2021-05-31,1,Brunei Darussalam
2021-06-01,1,Brunei Darussalam
2021-06-02,0,Brunei Darussalam
2021-06-03,0,Brunei Darussalam
2021-06-04,0,Brunei Darussalam
2021-06-05,0,Brunei Darussalam
2021-06-06,0,Brunei Darussalam
2021-06-07,0,Brunei Darussalam
2021-06-08,2,Brunei Darussalam
2021-06-09,0,Brunei Darussalam
2021-06-10,2,Brunei Darussalam
2021-06-11,0,Brunei Darussalam
2021-06-12,1,Brunei Darussalam
2021-06-13,1,Brunei Darussalam
2021-06-14,0,Brunei Darussalam
2021-06-15,0,Brunei Darussalam
2021-06-16,0,Brunei Darussalam
2021-06-17,1,Brunei Darussalam
2021-06-18,1,Brunei Darussalam
2021-06-19,1,Brunei Darussalam
2021-06-20,2,Brunei Darussalam
2021-06-21,0,Brunei Darussalam
2021-06-22,1,Brunei Darussalam
2021-06-23,0,Brunei Darussalam
2021-06-24,0,Brunei Darussalam
2021-06-25,1,Brunei Darussalam
2021-06-26,2,Brunei Darussalam
2021-06-27,0,Brunei Darussalam
2021-06-28,0,Brunei Darussalam
2021-06-29,1,Brunei Darussalam
2021-06-30,0,Brunei Darussalam
2021-07-01,1,Brunei Darussalam
2021-07-02,0,Brunei Darussalam
2021-07-03,1,Brunei Darussalam
2021-07-04,0,Brunei Darussalam
2021-07-05,0,Brunei Darussalam
2021-07-06,4,Brunei Darussalam
2021-07-07,0,Brunei Darussalam
2021-07-08,0,Brunei Darussalam
2021-07-09,0,Brunei Darussalam
2021-07-10,2,Brunei Darussalam
2021-07-11,7,Brunei Darussalam
2021-07-12,2,Brunei Darussalam
2021-07-13,5,Brunei Darussalam
2021-07-14,0,Brunei Darussalam
2021-07-15,0,Brunei Darussalam
2021-07-16,1,Brunei Darussalam
2021-07-17,0,Brunei Darussalam
2021-07-18,8,Brunei Darussalam
2021-07-19,14,Brunei Darussalam
2021-07-20,4,Brunei Darussalam
2021-07-21,0,Brunei Darussalam
2021-07-22,2,Brunei Darussalam
2021-07-23,2,Brunei Darussalam
2021-07-24,8,Brunei Darussalam
2021-07-25,0,Brunei Darussalam
2021-07-26,12,Brunei Darussalam
2021-07-27,0,Brunei Darussalam
2021-07-28,0,Brunei Darussalam
2021-07-29,0,Brunei Darussalam
2021-07-30,3,Brunei Darussalam
2021-07-31,1,Brunei Darussalam
2021-08-01,1,Brunei Darussalam
2021-08-02,0,Brunei Darussalam
2021-08-03,1,Brunei Darussalam
2021-08-04,0,Brunei Darussalam
2021-08-05,0,Brunei Darussalam
2021-08-06,0,Brunei Darussalam
2021-08-07,8,Brunei Darussalam
2021-08-08,17,Brunei Darussalam
2021-08-09,42,Brunei Darussalam
2021-08-10,34,Brunei Darussalam
2021-08-11,54,Brunei Darussalam
2021-08-12,49,Brunei Darussalam
2021-08-13,55,Brunei Darussalam
2021-08-14,42,Brunei Darussalam
2021-08-15,83,Brunei Darussalam
2021-08-16,64,Brunei Darussalam
2021-08-17,65,Brunei Darussalam
2021-08-18,94,Brunei Darussalam
2021-08-19,190,Brunei Darussalam
2021-08-20,197,Brunei Darussalam
2021-08-21,122,Brunei Darussalam
2021-08-22,314,Brunei Darussalam
2021-08-23,104,Brunei Darussalam
2021-08-24,110,Brunei Darussalam
2021-08-25,176,Brunei Darussalam
2021-08-26,106,Brunei Darussalam
2021-08-27,115,Brunei Darussalam
2021-08-28,82,Brunei Darussalam
2021-08-29,103,Brunei Darussalam
2021-08-30,76,Brunei Darussalam
2021-08-31,71,Brunei Darussalam
2021-09-01,146,Brunei Darussalam
2021-09-02,102,Brunei Darussalam
2021-09-03,133,Brunei Darussalam
2021-09-04,126,Brunei Darussalam
2021-09-05,110,Brunei Darussalam
2021-09-06,135,Brunei Darussalam
2021-09-07,103,Brunei Darussalam
2021-09-08,116,Brunei Darussalam
2021-09-09,148,Brunei Darussalam
2021-09-10,63,Brunei Darussalam
2021-09-11,141,Brunei Darussalam
2021-09-12,128,Brunei Darussalam
2021-09-13,160,Brunei Darussalam
2021-09-14,108,Brunei Darussalam
2021-09-15,135,Brunei Darussalam
2021-09-16,109,Brunei Darussalam
2021-09-17,139,Brunei Darussalam
2021-09-18,143,Brunei Darussalam
2021-09-19,90,Brunei Darussalam
2021-09-20,214,Brunei Darussalam
2021-09-21,124,Brunei Darussalam
2021-09-22,201,Brunei Darussalam
2021-09-23,111,Brunei Darussalam
2021-09-24,263,Brunei Darussalam
2021-09-25,326,Brunei Darussalam
2021-09-26,254,Brunei Darussalam
2021-09-27,160,Brunei Darussalam
2021-09-28,113,Brunei Darussalam
2021-09-29,137,Brunei Darussalam
2021-09-30,166,Brunei Darussalam
2021-10-01,210,Brunei Darussalam
2021-10-02,242,Brunei Darussalam
2021-10-03,148,Brunei Darussalam
2021-10-04,188,Brunei Darussalam
2021-10-05,140,Brunei Darussalam
2021-10-06,106,Brunei Darussalam
2021-10-07,112,Brunei Darussalam
2021-10-08,202,Brunei Darussalam
2021-10-09,135,Brunei Darussalam
2021-10-10,381,Brunei Darussalam
2021-10-11,187,Brunei Darussalam
2021-10-12,305,Brunei Darussalam
2021-10-13,193,Brunei Darussalam
2021-10-14,163,Brunei Darussalam
2021-10-15,423,Brunei Darussalam
2021-10-16,105,Brunei Darussalam
2021-10-17,504,Brunei Darussalam
2021-10-18,187,Brunei Darussalam
2021-10-19,173,Brunei Darussalam
2021-10-20,166,Brunei Darussalam
2021-10-21,156,Brunei Darussalam
2021-10-22,130,Brunei Darussalam
2021-10-23,229,Brunei Darussalam
2021-10-24,212,Brunei Darussalam
2021-10-25,271,Brunei Darussalam
2021-10-26,211,Brunei Darussalam
2021-10-27,115,Brunei Darussalam
2021-10-28,113,Brunei Darussalam
2021-10-29,132,Brunei Darussalam
2021-10-30,110,Brunei Darussalam
2021-10-31,65,Brunei Darussalam
2021-11-01,116,Brunei Darussalam
2021-11-02,75,Brunei Darussalam
2021-11-03,125,Brunei Darussalam
2021-11-04,99,Brunei Darussalam
2021-11-05,128,Brunei Darussalam
2021-11-06,69,Brunei Darussalam
2021-11-07,40,Brunei Darussalam
2021-11-08,82,Brunei Darussalam
2021-11-09,41,Brunei Darussalam
2021-11-10,57,Brunei Darussalam
2021-11-11,96,Brunei Darussalam
2021-11-12,63,Brunei Darussalam
2021-11-13,51,Brunei Darussalam
2021-11-14,43,Brunei Darussalam
2021-11-15,54,Brunei Darussalam
2021-11-16,22,Brunei Darussalam
2021-11-17,87,Brunei Darussalam
2021-11-18,21,Brunei Darussalam
2021-11-19,45,Brunei Darussalam
2021-11-20,70,Brunei Darussalam
2021-11-21,77,Brunei Darussalam
2021-11-22,39,Brunei Darussalam
2021-11-23,71,Brunei Darussalam
2021-11-24,70,Brunei Darussalam
2021-11-25,69,Brunei Darussalam
2021-11-26,78,Brunei Darussalam
2021-11-27,74,Brunei Darussalam
2021-11-28,44,Brunei Darussalam
2021-11-29,22,Brunei Darussalam
2021-11-30,35,Brunei Darussalam
2021-12-01,18,Brunei Darussalam
2021-12-02,21,Brunei Darussalam
2021-12-03,10,Brunei Darussalam
2021-12-04,22,Brunei Darussalam
2021-12-05,22,Brunei Darussalam
2021-12-06,16,Brunei Darussalam
2021-12-07,27,Brunei Darussalam
2021-12-08,15,Brunei Darussalam
2021-12-09,39,Brunei Darussalam
2021-12-10,25,Brunei Darussalam
2021-12-11,35,Brunei Darussalam
2021-12-12,5,Brunei Darussalam
2021-12-13,14,Brunei Darussalam
2021-12-14,1,Brunei Darussalam
2021-12-15,9,Brunei Darussalam
2021-12-16,4,Brunei Darussalam
2021-12-17,9,Brunei Darussalam
2021-12-18,1,Brunei Darussalam
2021-12-19,16,Brunei Darussalam
2021-12-20,10,Brunei Darussalam
2021-12-21,6,Brunei Darussalam
2021-12-22,8,Brunei Darussalam
2021-12-23,3,Brunei Darussalam
2021-12-24,5,Brunei Darussalam
2021-12-25,10,Brunei Darussalam
2021-12-26,3,Brunei Darussalam
2021-12-27,11,Brunei Darussalam
2021-12-28,3,Brunei Darussalam
2021-12-29,4,Brunei Darussalam
2021-12-30,5,Brunei Darussalam
2021-12-31,4,Brunei Darussalam
2022-01-01,17,Brunei Darussalam
2022-01-02,8,Brunei Darussalam
2022-01-03,7,Brunei Darussalam
2022-01-04,10,Brunei Darussalam
2022-01-05,16,Brunei Darussalam
2022-01-06,18,Brunei Darussalam
2022-01-07,27,Brunei Darussalam
2022-01-08,20,Brunei Darussalam
2022-01-09,37,Brunei Darussalam
2022-01-10,44,Brunei Darussalam
2022-01-11,34,Brunei Darussalam
2022-01-12,38,Brunei Darussalam
2022-01-13,47,Brunei Darussalam
2022-01-14,28,Brunei Darussalam
2022-01-15,35,Brunei Darussalam
2022-01-16,21,Brunei Darussalam
2022-01-17,20,Brunei Darussalam
2022-01-18,56,Brunei Darussalam
2022-01-19,29,Brunei Darussalam
2022-01-20,36,Brunei Darussalam
2022-01-21,44,Brunei Darussalam
2022-01-22,18,Brunei Darussalam
2022-01-23,48,Brunei Darussalam
2022-01-24,16,Brunei Darussalam
2022-01-25,31,Brunei Darussalam
2022-01-26,27,Brunei Darussalam
2022-01-27,46,Brunei Darussalam
2022-01-28,41,Brunei Darussalam
2022-01-29,52,Brunei Darussalam
2022-01-30,68,Brunei Darussalam
2022-01-31,63,Brunei Darussalam
2022-02-01,82,Brunei Darussalam
2022-02-02,133,Brunei Darussalam
2022-02-03,200,Brunei Darussalam
2022-02-04,140,Brunei Darussalam
2022-02-05,373,Brunei Darussalam
2022-02-06,380,Brunei Darussalam
2022-02-07,368,Brunei Darussalam
2022-02-08,252,Brunei Darussalam
2022-02-09,441,Brunei Darussalam
2022-02-10,628,Brunei Darussalam
2022-02-11,981,Brunei Darussalam
2022-02-12,1125,Brunei Darussalam
2022-02-13,936,Brunei Darussalam
2022-02-14,1477,Brunei Darussalam
2022-02-15,667,Brunei Darussalam
