Date_reported,New_cases,Country
2013-11-19,13265,T82
2013-11-20,13354,T82
2013-11-21,17789,T82
2013-11-22,17385,T82
2013-11-23,11579,T82
2013-11-24,6189,T82
2013-11-25,22399,T82
2013-11-26,21642,T82
2013-11-27,18813,T82
2013-11-28,20530,T82
2013-11-29,21595,T82
2013-11-30,8340,T82
2013-12-01,5986,T82
2013-12-02,18818,T82
2013-12-03,19155,T82
2013-12-04,21159,T82
2013-12-05,17866,T82
2013-12-06,16587,T82
2013-12-07,7123,T82
2013-12-08,1502,T82
2013-12-09,12187,T82
2013-12-10,14503,T82
2013-12-11,15744,T82
2013-12-12,19623,T82
2013-12-13,18726,T82
2013-12-14,8875,T82
2013-12-15,5228,T82
2013-12-16,18913,T82
2013-12-17,19866,T82
2013-12-18,17489,T82
2013-12-19,10525,T82
2013-12-20,4771,T82
2013-12-21,1294,T82
2013-12-22,1134,T82
2013-12-23,1408,T82
2013-12-24,1165,T82
2013-12-25,1109,T82
2013-12-26,1437,T82
2013-12-27,1162,T82
2013-12-28,1107,T82
2013-12-29,1108,T82
2013-12-30,1154,T82
2013-12-31,1140,T82
2014-01-01,1128,T82
2014-01-02,1307,T82
2014-01-03,1315,T82
2014-01-04,1099,T82
2014-01-05,1122,T82
2014-01-06,18713,T82
2014-01-07,20310,T82
2014-01-08,19985,T82
2014-01-09,18932,T82
2014-01-10,20066,T82
2014-01-11,7725,T82
2014-01-12,1298,T82
2014-01-13,19636,T82
2014-01-14,22113,T82
2014-01-15,20156,T82
2014-01-16,20328,T82
2014-01-17,17452,T82
2014-01-18,4965,T82
2014-01-19,1624,T82
2014-01-20,21833,T82
2014-01-21,22401,T82
2014-01-22,21359,T82
2014-01-23,19945,T82
2014-01-24,19428,T82
2014-01-25,7181,T82
2014-01-26,1660,T82
2014-01-27,20339,T82
2014-01-28,20526,T82
2014-01-29,21024,T82
2014-01-30,22609,T82
2014-01-31,21427,T82
2014-02-01,7809,T82
2014-02-02,1704,T82
2014-02-03,20958,T82
2014-02-04,21572,T82
2014-02-05,21527,T82
2014-02-06,21011,T82
2014-02-07,20872,T82
2014-02-08,7484,T82
2014-02-09,1464,T82
2014-02-10,17668,T82
2014-02-11,21156,T82
2014-02-12,22815,T82
2014-02-13,22055,T82
2014-02-14,20869,T82
2014-02-15,8958,T82
2014-02-16,1578,T82
2014-02-17,18234,T82
2014-02-18,21306,T82
2014-02-19,19919,T82
2014-02-20,19772,T82
2014-02-21,19591,T82
2014-02-22,8673,T82
2014-02-23,1470,T82
2014-02-24,14269,T82
2014-02-25,16432,T82
2014-02-26,17032,T82
2014-02-27,20562,T82
2014-02-28,19361,T82
2014-03-01,8074,T82
2014-03-02,1277,T82
2014-03-03,1378,T82
2014-03-04,1250,T82
2014-03-05,19941,T82
2014-03-06,20148,T82
2014-03-07,19226,T82
2014-03-08,7956,T82
2014-03-09,1380,T82
2014-03-10,19933,T82
2014-03-11,19578,T82
2014-03-12,18331,T82
2014-03-13,18549,T82
2014-03-14,15149,T82
2014-03-15,6805,T82
2014-03-16,1579,T82
2014-03-17,19812,T82
2014-03-18,19759,T82
2014-03-19,18666,T82
2014-03-20,20411,T82
2014-03-21,21865,T82
2014-03-22,7961,T82
2014-03-23,1130,T82
2014-03-24,14673,T82
2014-03-25,15648,T82
2014-03-26,21112,T82
2014-03-27,21443,T82
2014-03-28,21182,T82
2014-03-29,7449,T82
2014-03-30,1215,T82
2014-03-31,19293,T82
2014-04-01,20164,T82
2014-04-02,20818,T82
2014-04-03,22117,T82
2014-04-04,22490,T82
2014-04-05,7343,T82
2014-04-06,1781,T82
2014-04-07,18371,T82
2014-04-08,19541,T82
2014-04-09,18979,T82
2014-04-10,18683,T82
2014-04-11,18709,T82
2014-04-12,6189,T82
2014-04-13,1237,T82
2014-04-14,13645,T82
2014-04-15,17022,T82
2014-04-16,18589,T82
2014-04-17,18327,T82
2014-04-18,6026,T82
2014-04-19,1117,T82
2014-04-20,1102,T82
2014-04-21,1104,T82
2014-04-22,16084,T82
2014-04-23,17297,T82
2014-04-24,18741,T82
2014-04-25,6012,T82
2014-04-26,1369,T82
2014-04-27,1386,T82
2014-04-28,18430,T82
2014-04-29,16445,T82
2014-04-30,15960,T82
2014-05-01,14054,T82
2014-05-02,5193,T82
2014-05-03,903,T82
2014-05-04,851,T82
2014-05-05,13749,T82
2014-05-06,15590,T82
2014-05-07,18613,T82
2014-05-08,18421,T82
2014-05-09,17431,T82
2014-05-10,6310,T82
2014-05-11,876,T82
2014-05-12,18674,T82
2014-05-13,19208,T82
2014-05-14,18838,T82
2014-05-15,19156,T82
2014-05-16,18012,T82
2014-05-17,5194,T82
2014-05-18,1137,T82
2014-05-19,15641,T82
2014-05-20,18561,T82
2014-05-21,19173,T82
2014-05-22,19995,T82
2014-05-23,21852,T82
2014-05-24,7564,T82
2014-05-25,820,T82
2014-05-26,19817,T82
2014-05-27,21981,T82
2014-05-28,18576,T82
2014-05-29,18106,T82
2014-05-30,19656,T82
2014-05-31,6805,T82
2014-06-01,859,T82
2014-06-02,15419,T82
2014-06-03,20744,T82
2014-06-04,22585,T82
2014-06-05,23026,T82
2014-06-06,21265,T82
2014-06-07,9185,T82
2014-06-08,963,T82
2014-06-09,18324,T82
2014-06-10,20883,T82
2014-06-11,19330,T82
2014-06-12,16972,T82
2014-06-13,18871,T82
2014-06-14,7543,T82
2014-06-15,1074,T82
2014-06-16,19760,T82
2014-06-17,19095,T82
2014-06-18,19411,T82
2014-06-19,20439,T82
2014-06-20,18728,T82
2014-06-21,5480,T82
2014-06-22,854,T82
2014-06-23,840,T82
2014-06-24,841,T82
2014-06-25,16562,T82
2014-06-26,20622,T82
2014-06-27,18296,T82
2014-06-28,5117,T82
2014-06-29,961,T82
2014-06-30,12926,T82
2014-07-01,12214,T82
2014-07-02,22297,T82
2014-07-03,21238,T82
2014-07-04,21368,T82
2014-07-05,7162,T82
2014-07-06,1125,T82
2014-07-07,22794,T82
2014-07-08,21787,T82
2014-07-09,23288,T82
2014-07-10,22935,T82
2014-07-11,22622,T82
2014-07-12,8033,T82
2014-07-13,997,T82
2014-07-14,17796,T82
2014-07-15,19379,T82
2014-07-16,18757,T82
2014-07-17,18623,T82
2014-07-18,19502,T82
2014-07-19,8943,T82
2014-07-20,1235,T82
2014-07-21,19847,T82
2014-07-22,19639,T82
2014-07-23,19610,T82
2014-07-24,19115,T82
2014-07-25,18527,T82
2014-07-26,7924,T82
2014-07-27,1385,T82
2014-07-28,21638,T82
2014-07-29,21616,T82
2014-07-30,19189,T82
2014-07-31,20837,T82
2014-08-01,19725,T82
2014-08-02,8644,T82
2014-08-03,891,T82
2014-08-04,20040,T82
2014-08-05,20813,T82
2014-08-06,21187,T82
2014-08-07,1733,T82
2014-08-08,1472,T82
2014-08-09,992,T82
2014-08-10,893,T82
2014-08-11,1053,T82
2014-08-12,1172,T82
2014-08-13,1197,T82
2014-08-14,1641,T82
2014-08-15,848,T82
2014-08-16,1410,T82
2014-08-17,941,T82
2014-08-18,1185,T82
2014-08-19,1218,T82
2014-08-20,1201,T82
2012-01-01,6277,T128
2012-01-02,6276,T128
2012-01-03,6275,T128
2012-01-04,6275,T128
2012-01-05,6276,T128
2012-01-06,6275,T128
2012-01-07,6276,T128
2012-01-08,6151,T128
2012-01-09,6150,T128
2012-01-10,6150,T128
2012-01-11,6150,T128
2012-01-12,6150,T128
2012-01-13,6150,T128
2012-01-14,6150,T128
2012-01-15,6150,T128
2012-01-16,6150,T128
2012-01-17,6150,T128
2012-01-18,6150,T128
2012-01-19,6150,T128
2012-01-20,6150,T128
2012-01-21,6149,T128
2012-01-22,6150,T128
2012-01-23,6150,T128
2012-01-24,6150,T128
2012-01-25,6150,T128
2012-01-26,6150,T128
2012-01-27,6150,T128
2012-01-28,6150,T128
2012-01-29,6150,T128
2012-01-30,6150,T128
2012-01-31,6150,T128
2012-02-01,6150,T128
2012-02-02,6150,T128
2012-02-03,6150,T128
2012-02-04,6150,T128
2012-02-05,6150,T128
2012-02-06,6149,T128
2012-02-07,6150,T128
2012-02-08,6334,T128
2012-02-09,6336,T128
2012-02-10,6336,T128
2012-02-11,6336,T128
2012-02-12,6336,T128
2012-02-13,6336,T128
2012-02-14,6336,T128
2012-02-15,6336,T128
2012-02-16,6336,T128
2012-02-17,6336,T128
2012-02-18,6336,T128
2012-02-19,6336,T128
2012-02-20,6336,T128
2012-02-21,6336,T128
2012-02-22,6336,T128
2012-02-23,6336,T128
2012-02-24,6336,T128
2012-02-25,6336,T128
2012-02-26,6336,T128
2012-02-27,6336,T128
2012-02-28,6336,T128
2012-02-29,6336,T128
2012-03-01,6336,T128
2012-03-02,6336,T128
2012-03-03,6336,T128
2012-03-04,6336,T128
2012-03-05,6336,T128
2012-03-06,6336,T128
2012-03-07,6336,T128
2012-03-08,6553,T128
2012-03-09,6554,T128
2012-03-10,6555,T128
2012-03-11,6555,T128
2012-03-12,6555,T128
2012-03-13,6554,T128
2012-03-14,6555,T128
2012-03-15,6555,T128
2012-03-16,6555,T128
2012-03-17,6554,T128
2012-03-18,6555,T128
2012-03-19,6555,T128
2012-03-20,6555,T128
2012-03-21,6554,T128
2012-03-22,6555,T128
2012-03-23,6555,T128
2012-03-24,6555,T128
2012-03-25,6285,T128
2012-03-26,6555,T128
2012-03-27,6555,T128
2012-03-28,6554,T128
2012-03-29,6555,T128
2012-03-30,6555,T128
2012-03-31,6555,T128
2012-04-01,6554,T128
2012-04-02,6555,T128
2012-04-03,6555,T128
2012-04-04,6555,T128
2012-04-05,6554,T128
2012-04-06,6555,T128
2012-04-07,6555,T128
2012-04-08,6433,T128
2012-04-09,6432,T128
2012-04-10,6432,T128
2012-04-11,6432,T128
2012-04-12,6432,T128
2012-04-13,6432,T128
2012-04-14,6432,T128
2012-04-15,6432,T128
2012-04-16,6432,T128
2012-04-17,6432,T128
2012-04-18,6432,T128
2012-04-19,6432,T128
2012-04-20,6432,T128
2012-04-21,6432,T128
2012-04-22,6432,T128
2012-04-23,6432,T128
2012-04-24,6432,T128
2012-04-25,6432,T128
2012-04-26,6432,T128
2012-04-27,6432,T128
2012-04-28,6432,T128
2012-04-29,6432,T128
2012-04-30,6432,T128
2012-05-01,6432,T128
2012-05-02,6432,T128
2012-05-03,6432,T128
2012-05-04,6432,T128
2012-05-05,6432,T128
2012-05-06,6432,T128
2012-05-07,6432,T128
2012-05-08,7958,T128
2012-05-09,7974,T128
2012-05-10,7974,T128
2012-05-11,7974,T128
2012-05-12,7973,T128
2012-05-13,7974,T128
2012-05-14,7974,T128
2012-05-15,7974,T128
2012-05-16,7974,T128
2012-05-17,7973,T128
2012-05-18,7974,T128
2012-05-19,7974,T128
2012-05-20,7974,T128
2012-05-21,7974,T128
2012-05-22,7973,T128
2012-05-23,7974,T128
2012-05-24,7974,T128
2012-05-25,7974,T128
2012-05-26,7974,T128
2012-05-27,7974,T128
2012-05-28,7973,T128
2012-05-29,7974,T128
2012-05-30,7974,T128
2012-05-31,7974,T128
2012-06-01,7974,T128
2012-06-02,7973,T128
2012-06-03,7974,T128
2012-06-04,7974,T128
2012-06-05,7974,T128
2012-06-06,7974,T128
2012-06-07,7973,T128
2012-06-08,7329,T128
2012-06-09,7323,T128
2012-06-10,7323,T128
2012-06-11,7322,T128
2012-06-12,7323,T128
2012-06-13,7322,T128
2012-06-14,7323,T128
2012-06-15,7322,T128
2012-06-16,7323,T128
2012-06-17,7322,T128
2012-06-18,7323,T128
2012-06-19,7322,T128
2012-06-20,7323,T128
2012-06-21,7322,T128
2012-06-22,7323,T128
2012-06-23,7322,T128
2012-06-24,7323,T128
2012-06-25,7323,T128
2012-06-26,7322,T128
2012-06-27,7323,T128
2012-06-28,7322,T128
2012-06-29,7323,T128
2012-06-30,7322,T128
2012-07-01,7323,T128
2012-07-02,7322,T128
2012-07-03,7323,T128
2012-07-04,7322,T128
2012-07-05,7323,T128
2012-07-06,7322,T128
2012-07-07,7323,T128
2012-07-08,7106,T128
2012-07-09,7104,T128
2012-07-10,7104,T128
2012-07-11,7104,T128
2012-07-12,7104,T128
2012-07-13,7104,T128
2012-07-14,7104,T128
2012-07-15,7104,T128
2012-07-16,7104,T128
2012-07-17,7104,T128
2012-07-18,7104,T128
2012-07-19,7104,T128
2012-07-20,7104,T128
2012-07-21,7104,T128
2012-07-22,7104,T128
2012-07-23,7104,T128
2012-07-24,7104,T128
2012-07-25,7104,T128
2012-07-26,7104,T128
2012-07-27,7104,T128
2012-07-28,7104,T128
2012-07-29,7104,T128
2012-07-30,7104,T128
2012-07-31,7104,T128
2012-08-01,812,T128
2012-08-02,733,T128
2012-08-03,778,T128
2012-08-04,691,T128
2012-08-05,590,T128
2012-08-06,730,T128
2012-08-07,877,T128
2012-08-08,683,T128
2012-08-09,651,T128
2012-08-10,712,T128
2012-08-11,666,T128
2012-08-12,382,T128
2012-08-13,799,T128
2012-08-14,837,T128
2012-08-15,483,T128
2012-08-16,590,T128
2012-08-17,615,T128
2012-08-18,475,T128
2012-08-19,299,T128
2012-08-20,597,T128
2012-08-21,616,T128
2012-08-22,644,T128
2012-08-23,603,T128
2012-08-24,595,T128
2012-08-25,498,T128
2012-08-26,248,T128
2012-08-27,539,T128
2012-08-28,560,T128
2012-08-29,724,T128
2012-08-30,770,T128
2012-08-31,640,T128
2012-09-01,441,T128
2012-09-02,220,T128
2012-09-03,606,T128
2012-09-04,695,T128
2012-09-05,809,T128
2012-09-06,4150,T128
2012-09-07,6166,T128
2012-09-08,6664,T128
2012-09-09,6849,T128
2012-09-10,8358,T128
2012-09-11,8959,T128
2012-09-12,9536,T128
2012-09-13,7532,T128
2012-09-14,7389,T128
2012-09-15,6175,T128
2012-09-16,3005,T128
2012-09-17,5377,T128
2012-09-18,4736,T128
2012-09-19,5432,T128
2012-09-20,5232,T128
2012-09-21,4086,T128
2012-09-22,2823,T128
2012-09-23,839,T128
2012-09-24,2336,T128
2012-09-25,3759,T128
2012-09-26,4416,T128
2012-09-27,5893,T128
2012-09-28,7122,T128
2012-09-29,7876,T128
2012-09-30,6774,T128
2012-10-01,7799,T128
2012-10-02,6089,T128
2012-10-03,7450,T128
2012-10-04,7490,T128
2012-10-05,8843,T128
2012-10-06,5946,T128
2012-10-07,4797,T128
2012-10-08,7180,T128
2012-10-09,7264,T128
2012-10-10,7490,T128
2012-10-11,8370,T128
2012-10-12,8400,T128
2012-10-13,7378,T128
2012-10-14,4309,T128
2012-10-15,6074,T128
2012-10-16,7078,T128
2012-10-17,7516,T128
2012-10-18,7001,T128
2012-10-19,6393,T128
2012-10-20,6676,T128
2012-10-21,3781,T128
2012-10-22,5692,T128
2012-10-23,7977,T128
2012-10-24,7478,T128
2012-10-25,6749,T128
2012-10-26,6679,T128
2012-10-27,7175,T128
2012-10-28,4024,T128
2012-10-29,5565,T128
2012-10-30,7044,T128
2012-10-31,5969,T128
2012-11-01,6200,T128
2012-11-02,6361,T128
2012-11-03,5822,T128
2012-11-04,3535,T128
2012-11-05,5416,T128
2012-11-06,6165,T128
2012-11-07,5796,T128
2012-11-08,5781,T128
2012-11-09,6358,T128
2012-11-10,6638,T128
2012-11-11,3620,T128
2012-11-12,5259,T128
2012-11-13,6325,T128
2012-11-14,5525,T128
2012-11-15,6486,T128
2012-11-16,6623,T128
2012-11-17,6217,T128
2012-11-18,2770,T128
2012-11-19,5694,T128
2012-11-20,6640,T128
2012-11-21,6165,T128
2012-11-22,6074,T128
2012-11-23,6245,T128
2012-11-24,6397,T128
2012-11-25,3567,T128
2012-11-26,5143,T128
2012-11-27,6132,T128
2012-11-28,5572,T128
2012-11-29,5481,T128
2012-11-30,5585,T128
2012-12-01,5910,T128
2012-12-02,3659,T128
2012-12-03,4892,T128
2012-12-04,5876,T128
2012-12-05,6202,T128
2012-12-06,7737,T128
2012-12-07,6962,T128
2012-12-08,6270,T128
2012-12-09,3448,T128
2012-12-10,6798,T128
2012-12-11,7967,T128
2012-12-12,7759,T128
2012-12-13,7399,T128
2012-12-14,6981,T128
2012-12-15,7276,T128
2012-12-16,4018,T128
2012-12-17,6701,T128
2012-12-18,8143,T128
2012-12-19,7945,T128
2012-12-20,7372,T128
2012-12-21,6928,T128
2012-12-22,7079,T128
2012-12-23,3893,T128
2012-12-24,5008,T128
2012-12-25,3827,T128
2012-12-26,6680,T128
2012-12-27,6609,T128
2012-12-28,6593,T128
2012-12-29,6263,T128
2012-12-30,3602,T128
2012-12-31,4673,T128
2013-01-01,3657,T128
2013-01-02,6389,T128
2013-01-03,5553,T128
2013-01-04,6582,T128
2013-01-05,5886,T128
2013-01-06,3382,T128
2013-01-07,7136,T128
2013-01-08,7866,T128
2013-01-09,7791,T128
2013-01-10,7771,T128
2013-01-11,7289,T128
2013-01-12,7526,T128
2013-01-13,3531,T128
2013-01-14,7708,T128
2013-01-15,8258,T128
2013-01-16,7696,T128
2013-01-17,8499,T128
2013-01-18,8359,T128
2013-01-19,7040,T128
2013-01-20,2758,T128
2013-01-21,6579,T128
2013-01-22,8749,T128
2013-01-23,7866,T128
2013-01-24,8688,T128
2013-01-25,8368,T128
2013-01-26,7644,T128
2013-01-27,3832,T128
2013-01-28,7615,T128
2013-01-29,7433,T128
2013-01-30,8408,T128
2013-01-31,8573,T128
2013-02-01,8310,T128
2013-02-02,7106,T128
2013-02-03,3557,T128
2013-02-04,6636,T128
2013-02-05,7876,T128
2013-02-06,8551,T128
2013-02-07,8186,T128
2013-02-08,8817,T128
2013-02-09,6690,T128
2013-02-10,3644,T128
2013-02-11,7628,T128
2013-02-12,8227,T128
2013-02-13,7732,T128
2013-02-14,7243,T128
2013-02-15,7726,T128
2013-02-16,7395,T128
2013-02-17,3750,T128
2013-02-18,7624,T128
2013-02-19,8525,T128
2013-02-20,8178,T128
2013-02-21,8096,T128
2013-02-22,7954,T128
2013-02-23,6496,T128
2013-02-24,3489,T128
2013-02-25,6178,T128
2013-02-26,8341,T128
2013-02-27,8463,T128
2013-02-28,7616,T128
2013-03-01,8271,T128
2013-03-02,7041,T128
2013-03-03,3789,T128
2013-03-04,6630,T128
2013-03-05,8008,T128
2013-03-06,8180,T128
2013-03-07,8091,T128
2013-03-08,8134,T128
2013-03-09,6248,T128
2013-03-10,3829,T128
2013-03-11,7278,T128
2013-03-12,7805,T128
2013-03-13,8168,T128
2013-03-14,7886,T128
2013-03-15,6350,T128
2013-03-16,8403,T128
2013-03-17,3823,T128
2013-03-18,8106,T128
2013-03-19,8233,T128
2013-03-20,8386,T128
2013-03-21,8972,T128
2013-03-22,8831,T128
2013-03-23,8066,T128
2013-03-24,3822,T128
2013-03-25,8268,T128
2013-03-26,9361,T128
2013-03-27,8600,T128
2013-03-28,8750,T128
2013-03-29,8636,T128
2013-03-30,6953,T128
2013-03-31,3737,T128
2013-04-01,7101,T128
2013-04-02,8513,T128
2013-04-03,8584,T128
2013-04-04,7348,T128
2013-04-05,7946,T128
2013-04-06,6706,T128
2013-04-07,3313,T128
2013-04-08,6745,T128
2013-04-09,7976,T128
2013-04-10,7788,T128
2013-04-11,8050,T128
2013-04-12,7468,T128
2013-04-13,7462,T128
2013-04-14,3902,T128
2013-04-15,7354,T128
2013-04-16,8141,T128
2013-04-17,8896,T128
2013-04-18,8430,T128
2013-04-19,9207,T128
2013-04-20,6853,T128
2013-04-21,4284,T128
2013-04-22,8276,T128
2013-04-23,8550,T128
2013-04-24,9024,T128
2013-04-25,9542,T128
2013-04-26,9356,T128
2013-04-27,7502,T128
2013-04-28,3787,T128
2013-04-29,8279,T128
2013-04-30,9240,T128
2013-05-01,7646,T128
2013-05-02,8377,T128
2013-05-03,8440,T128
2013-05-04,7817,T128
2013-05-05,4385,T128
2013-05-06,8077,T128
2013-05-07,8918,T128
2013-05-08,9100,T128
2013-05-09,8984,T128
2013-05-10,9492,T128
2013-05-11,8299,T128
2013-05-12,4581,T128
2013-05-13,8757,T128
2013-05-14,9488,T128
2013-05-15,9241,T128
2013-05-16,8146,T128
2013-05-17,8167,T128
2013-05-18,7081,T128
2013-05-19,3899,T128
2013-05-20,8136,T128
2013-05-21,9348,T128
2013-05-22,9123,T128
2013-05-23,9213,T128
2013-05-24,9226,T128
2013-05-25,8245,T128
2013-05-26,4410,T128
2013-05-27,8102,T128
2013-05-28,8226,T128
2013-05-29,9614,T128
2013-05-30,9499,T128
2013-05-31,9584,T128
2013-06-01,8417,T128
2013-06-02,4211,T128
2013-06-03,8540,T128
2013-06-04,9948,T128
2013-06-05,10143,T128
2013-06-06,9688,T128
2013-06-07,9063,T128
2013-06-08,7462,T128
2013-06-09,4134,T128
2013-06-10,7692,T128
2013-06-11,9096,T128
2013-06-12,9591,T128
2013-06-13,10068,T128
2013-06-14,9728,T128
2013-06-15,6732,T128
2013-06-16,4128,T128
2013-06-17,8959,T128
2013-06-18,9052,T128
2013-06-19,9764,T128
2013-06-20,9197,T128
2013-06-21,8325,T128
2013-06-22,7450,T128
2013-06-23,4896,T128
2013-06-24,8232,T128
2013-06-25,10364,T128
2013-06-26,10687,T128
2013-06-27,11263,T128
2013-06-28,11355,T128
2013-06-29,8051,T128
2013-06-30,7049,T128
2013-07-01,10422,T128
2013-07-02,11082,T128
2013-07-03,10729,T128
2013-07-04,9949,T128
2013-07-05,10863,T128
2013-07-06,11089,T128
2013-07-07,5749,T128
2013-07-08,8862,T128
2013-07-09,11309,T128
2013-07-10,11653,T128
2013-07-11,11122,T128
2013-07-12,11080,T128
2013-07-13,8603,T128
2013-07-14,5310,T128
2013-07-15,10514,T128
2013-07-16,11921,T128
2013-07-17,11094,T128
2013-07-18,10582,T128
2013-07-19,11666,T128
2013-07-20,10339,T128
2013-07-21,5405,T128
2013-07-22,10066,T128
2013-07-23,12600,T128
2013-07-24,11980,T128
2013-07-25,12238,T128
2013-07-26,8820,T128
2013-07-27,8922,T128
2013-07-28,5436,T128
2013-07-29,10158,T128
2013-07-30,10958,T128
2013-07-31,10901,T128
2013-08-01,10421,T128
2013-08-02,11588,T128
2013-08-03,10759,T128
2013-08-04,5543,T128
2013-08-05,9173,T128
2013-08-06,10987,T128
2013-08-07,10982,T128
2013-08-08,11591,T128
2013-08-09,11228,T128
2013-08-10,9610,T128
2013-08-11,4905,T128
2013-08-12,10084,T128
2013-08-13,9813,T128
2013-08-14,11761,T128
2013-08-15,10620,T128
2013-08-16,9704,T128
2013-08-17,9312,T128
2013-08-18,4643,T128
2013-08-19,10553,T128
2013-08-20,11043,T128
2013-08-21,11534,T128
2013-08-22,11205,T128
2013-08-23,11160,T128
2013-08-24,9492,T128
2013-08-25,5049,T128
2013-08-26,9371,T128
2013-08-27,10815,T128
2013-08-28,10848,T128
2013-08-29,10000,T128
2013-08-30,11344,T128
2013-08-31,9089,T128
2013-09-01,4402,T128
2013-09-02,7451,T128
2013-09-03,9414,T128
2013-09-04,9142,T128
2013-09-05,9938,T128
2013-09-06,10522,T128
2013-09-07,10598,T128
2013-09-08,5595,T128
2013-09-09,9308,T128
2013-09-10,10479,T128
2013-09-11,11281,T128
2013-09-12,11906,T128
2013-09-13,11797,T128
2013-09-14,8668,T128
2013-09-15,5099,T128
2013-09-16,10107,T128
2013-09-17,11976,T128
2013-09-18,10635,T128
2013-09-19,11071,T128
2013-09-20,11502,T128
2013-09-21,9501,T128
2013-09-22,5539,T128
2013-09-23,10724,T128
2013-09-24,11822,T128
2013-09-25,10860,T128
2013-09-26,10977,T128
2013-09-27,10602,T128
2013-09-28,8233,T128
2013-09-29,5008,T128
2013-09-30,9536,T128
2013-10-01,10510,T128
2013-10-02,10829,T128
2013-10-03,9947,T128
2013-10-04,9745,T128
2013-10-05,9444,T128
2013-10-06,4469,T128
2013-10-07,9397,T128
2013-10-08,8985,T128
2013-10-09,11128,T128
2013-10-10,10436,T128
2013-10-11,8363,T128
2013-10-12,9010,T128
2013-10-13,4577,T128
2013-10-14,8134,T128
2013-10-15,11310,T128
2013-10-16,10117,T128
2013-10-17,9202,T128
2013-10-18,10287,T128
2013-10-19,9226,T128
2013-10-20,4406,T128
2013-10-21,7932,T128
2013-10-22,9464,T128
2013-10-23,9658,T128
2013-10-24,9478,T128
2013-10-25,8305,T128
2013-10-26,7663,T128
2013-10-27,4219,T128
2013-10-28,7048,T128
2013-10-29,9388,T128
2013-10-30,8528,T128
2013-10-31,7610,T128
2013-11-01,7682,T128
2013-11-02,7953,T128
2013-11-03,4002,T128
2013-11-04,7898,T128
2013-11-05,9291,T128
2013-11-06,8393,T128
2013-11-07,8696,T128
2013-11-08,9354,T128
2013-11-09,7459,T128
2013-11-10,3970,T128
2013-11-11,7083,T128
2013-11-12,8540,T128
2013-11-13,9467,T128
2013-11-14,8535,T128
2013-11-15,8911,T128
2013-11-16,7835,T128
2013-11-17,3749,T128
2013-11-18,6782,T128
2013-11-19,9064,T128
2013-11-20,9713,T128
2013-11-21,8790,T128
2013-11-22,7641,T128
2013-11-23,6975,T128
2013-11-24,3596,T128
2013-11-25,7150,T128
2013-11-26,8958,T128
2013-11-27,8026,T128
2013-11-28,7094,T128
2013-11-29,7582,T128
2013-11-30,5356,T128
2013-12-01,2802,T128
2013-12-02,6921,T128
2013-12-03,8206,T128
2013-12-04,7905,T128
2013-12-05,7645,T128
2013-12-06,6377,T128
2013-12-07,7004,T128
2013-12-08,3098,T128
2013-12-09,7432,T128
2013-12-10,7918,T128
2013-12-11,8734,T128
2013-12-12,7593,T128
2013-12-13,7311,T128
2013-12-14,6455,T128
2013-12-15,3363,T128
2013-12-16,7174,T128
2013-12-17,8971,T128
2013-12-18,8150,T128
2013-12-19,8506,T128
2013-12-20,7282,T128
2013-12-21,5487,T128
2013-12-22,3258,T128
2013-12-23,5274,T128
2013-12-24,4828,T128
2013-12-25,4327,T128
2013-12-26,8619,T128
2013-12-27,9184,T128
2013-12-28,6736,T128
2013-12-29,3307,T128
2013-12-30,5135,T128
2013-12-31,4734,T128
2014-01-01,3691,T128
2014-01-02,8990,T128
2014-01-03,7428,T128
2014-01-04,6377,T128
2014-01-05,3727,T128
2014-01-06,7266,T128
2014-01-07,7962,T128
2014-01-08,5404,T128
2014-01-09,8343,T128
2014-01-10,6889,T128
2014-01-11,8280,T128
2014-01-12,4433,T128
2014-01-13,7753,T128
2014-01-14,9177,T128
2014-01-15,8741,T128
2014-01-16,7795,T128
2014-01-17,7659,T128
2014-01-18,8800,T128
2014-01-19,4100,T128
2014-01-20,7401,T128
2014-01-21,9410,T128
2014-01-22,8815,T128
2014-01-23,9009,T128
2014-01-24,8641,T128
2014-01-25,6782,T128
2014-01-26,5621,T128
2014-01-27,8302,T128
2014-01-28,9619,T128
2014-01-29,8294,T128
2014-01-30,8493,T128
2014-01-31,8875,T128
2014-02-01,7853,T128
2014-02-02,3631,T128
2014-02-03,6989,T128
2014-02-04,7498,T128
2014-02-05,9554,T128
2014-02-06,8432,T128
2014-02-07,6839,T128
2014-02-08,6470,T128
2014-02-09,4197,T128
2014-02-10,7398,T128
2014-02-11,8005,T128
2014-02-12,7732,T128
2014-02-13,8763,T128
2014-02-14,10267,T128
2014-02-15,6596,T128
2014-02-16,4027,T128
2014-02-17,6905,T128
2014-02-18,9424,T128
2014-02-19,8589,T128
2014-02-20,7549,T128
2014-02-21,8988,T128
2014-02-22,7267,T128
2014-02-23,4303,T128
2014-02-24,8237,T128
2014-02-25,8687,T128
2014-02-26,9409,T128
2014-02-27,8663,T128
2014-02-28,9565,T128
2014-03-01,8567,T128
2014-03-02,4680,T128
2014-03-03,8218,T128
2014-03-04,9966,T128
2014-03-05,9106,T128
2014-03-06,7673,T128
2014-03-07,9257,T128
2014-03-08,7715,T128
2014-03-09,4712,T128
2014-03-10,8323,T128
2014-03-11,9816,T128
2014-03-12,9649,T128
2014-03-13,9766,T128
2014-03-14,9628,T128
